letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,3_AD_exp8,0.013045535422861576
AD,30,1,3_AD_exp32,0.01172140147536993
AD,30,1,3_AD_exp64,0.012204072438180448
AD,30,7,3_AD_exp8,0.016542397439479828
AD,30,7,3_AD_exp32,0.015637561678886414
AD,30,7,3_AD_exp64,0.013854052871465685
AD,60,1,3_AD_exp8,0.01345981564372778
AD,60,1,3_AD_exp32,0.01094705332070589
AD,60,1,3_AD_exp64,0.01193175744265318
AD,60,7,3_AD_exp8,0.016838300973176956
AD,60,7,3_AD_exp32,0.0156084094196558
AD,60,7,3_AD_exp64,0.014015532098710535
