letter,input_days,output_days,experiment_name,weighted_metric
T,30,1,3_T_exp8,0.012704229913651943
T,30,1,3_T_exp32,0.012449894100427628
T,30,1,3_T_exp64,0.011181348003447056
T,30,7,3_T_exp8,0.016788812354207042
T,30,7,3_T_exp32,0.015228866599500181
T,30,7,3_T_exp64,0.01449577044695616
T,60,1,3_T_exp8,0.012532024644315245
T,60,1,3_T_exp32,0.012353556230664252
T,60,1,3_T_exp64,0.010574831627309322
T,60,7,3_T_exp8,0.01737005077302456
T,60,7,3_T_exp32,0.015914058312773705
T,60,7,3_T_exp64,0.014303638599812984
