letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,24_J_exp8,0.013869750317916917
J,30,1,24_J_exp32,0.013382004313260032
J,30,1,24_J_exp64,0.013366263841042678
J,30,7,24_J_exp8,0.018517810111624775
J,30,7,24_J_exp32,0.01810031202866843
J,30,7,24_J_exp64,0.01808395630648832
J,60,1,24_J_exp8,0.013970070130873525
J,60,1,24_J_exp32,0.013508362151931918
J,60,1,24_J_exp64,0.013490589687591816
J,60,7,24_J_exp8,0.0182368770223913
J,60,7,24_J_exp32,0.018010206676520514
J,60,7,24_J_exp64,0.01785462068028427
