letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,24_G_exp8,0.013287411071360113
G,30,1,24_G_exp32,0.012591712176799774
G,30,1,24_G_exp64,0.012423502281308174
G,30,7,24_G_exp8,0.01800823211669922
G,30,7,24_G_exp32,0.017607981339097026
G,30,7,24_G_exp64,0.017961403355002403
G,60,1,24_G_exp8,0.013268540613353252
G,60,1,24_G_exp32,0.012669087387621404
G,60,1,24_G_exp64,0.012359514832496643
G,60,7,24_G_exp8,0.01885254308581352
G,60,7,24_G_exp32,0.01856251433491707
G,60,7,24_G_exp64,0.018477093428373337
