letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,24_W_exp8,0.013297771103680134
W,30,1,24_W_exp32,0.012784135527908802
W,30,1,24_W_exp64,0.012764645740389824
W,30,7,24_W_exp8,0.017492963001132008
W,30,7,24_W_exp32,0.01726108230650425
W,30,7,24_W_exp64,0.017395798116922382
W,60,1,24_W_exp8,0.01325935125350952
W,60,1,24_W_exp32,0.01250886544585228
W,60,1,24_W_exp64,0.0123703945428133
W,60,7,24_W_exp8,0.01751035451889038
W,60,7,24_W_exp32,0.017484864220023155
W,60,7,24_W_exp64,0.016839604824781418
