letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,19_G_exp8,0.8109130102231659
G,30,1,19_G_exp32,0.8169991096061602
G,30,1,19_G_exp64,0.8349094694860204
G,30,7,19_G_exp8,0.7036194621168758
G,30,7,19_G_exp32,0.7504257026671646
G,30,7,19_G_exp64,0.7492327455525792
G,60,1,19_G_exp8,0.8080114620057629
G,60,1,19_G_exp32,0.8166758626514918
G,60,1,19_G_exp64,0.8384575507301653
G,60,7,19_G_exp8,0.7812550486558814
G,60,7,19_G_exp32,0.7493456492675424
G,60,7,19_G_exp64,0.7844609606149487
