letter,input_days,output_days,experiment_name,weighted_metric
F,30,1,19_F_exp8,0.38941002766058963
F,30,1,19_F_exp32,0.5584599461935106
F,30,1,19_F_exp64,0.5537061417825587
F,30,7,19_F_exp8,0.32427655136525935
F,30,7,19_F_exp32,0.5391802107891848
F,30,7,19_F_exp64,0.540397973781881
F,60,1,19_F_exp8,0.5772917028001979
F,60,1,19_F_exp32,0.5577695622389454
F,60,1,19_F_exp64,0.5685091105386775
F,60,7,19_F_exp8,0.3731456362110895
F,60,7,19_F_exp32,0.551067405126423
F,60,7,19_F_exp64,0.5604691132423101
