letter,input_days,output_days,experiment_name,weighted_metric
T,30,1,19_T_exp8,0.8308721173570403
T,30,1,19_T_exp32,0.8074927951655378
T,30,1,19_T_exp64,0.8129517174639119
T,30,7,19_T_exp8,0.7719439235639141
T,30,7,19_T_exp32,0.7065947825728086
T,30,7,19_T_exp64,0.7512779866833957
T,60,1,19_T_exp8,0.8124830225809235
T,60,1,19_T_exp32,0.8183556350043866
T,60,1,19_T_exp64,0.8111769591045483
T,60,7,19_T_exp8,0.7673488213789977
T,60,7,19_T_exp32,0.7694600884750572
T,60,7,19_T_exp64,0.7922510205265757
