letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,19_AD_exp8,0.7878426693005921
AD,30,1,19_AD_exp32,0.7955672382653897
AD,30,1,19_AD_exp64,0.8265019659991205
AD,30,7,19_AD_exp8,0.7665813243418154
AD,30,7,19_AD_exp32,0.7463478514020062
AD,30,7,19_AD_exp64,0.7440123607813892
AD,60,1,19_AD_exp8,0.8325123083860779
AD,60,1,19_AD_exp32,0.8030215053424006
AD,60,1,19_AD_exp64,0.7951948410642847
AD,60,7,19_AD_exp8,0.7828795489214238
AD,60,7,19_AD_exp32,0.7699723466227921
AD,60,7,19_AD_exp64,0.7456019167396536
