letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,19_V_exp8,0.6808454944723082
V,30,1,19_V_exp32,0.6951246963588357
V,30,1,19_V_exp64,0.7179431549532772
V,30,7,19_V_exp8,0.6040402352975177
V,30,7,19_V_exp32,0.5821042584953671
V,30,7,19_V_exp64,0.5740893737347761
V,60,1,19_V_exp8,0.6681292122326071
V,60,1,19_V_exp32,0.6832417866984263
V,60,1,19_V_exp64,0.6952393983989046
V,60,7,19_V_exp8,0.6148632642684522
V,60,7,19_V_exp32,0.5931104258114375
V,60,7,19_V_exp64,0.598438945519155
