,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
147,1,1,0,6,1,60,7,0.004368879366666079,0.00436887890100479,256932.109375,0.043308377265930176,3356,410.52384114265436,8_B_exp64,8_B.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,150,Network 1,B,Min
170,1,1,0,12,1,60,1,0.032530706375837326,0.032530706375837326,37.843994140625,0.10260017961263657,3355,164.7062699794769,8_B_exp64,8_B.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays1,61,Network 1,B,Max
147,1,1,0,6,1,60,7,0.004771139472723007,0.004771139938384295,433623.5625,0.04539084807038307,3356,417.72042870521545,8_M_exp64,8_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,150,Network 2,M,Min
144,1,1,0,6,1,30,1,0.10607582330703737,0.10607582330703737,2877408.0,0.22572015225887296,3392,32.720412492752075,8_J_exp64,8_J.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,12,Network 2,J,Max
147,1,1,0,6,1,60,7,0.005524576641619206,0.005524576641619206,216884.109375,0.04981045424938202,3356,424.60386896133423,8_V_exp64,8_V.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,150,Network 3,V,Min
144,1,1,0,6,1,30,1,0.044110920280218124,0.044110920280218124,2228795.0,0.16536511480808258,3392,116.75223898887634,8_V_exp64,8_V.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,44,Network 3,V,Max
147,1,1,0,6,1,60,7,0.004771139472723007,0.004771139938384295,433623.5625,0.04539084807038307,3356,417.72042870521545,8_M_exp64,8_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,150,Network 4,M,Min
148,1,1,0,7,1,30,1,0.0403444841504097,0.0403444841504097,1118518.75,0.11470090597867964,2629,157.72131562232968,8_M_exp64,8_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays1,76,Network 4,M,Max
