,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
4,1,0,1,0,2,30,1,0.002017307560890913,0.002017307560890913,5903558.5,0.015310925431549547,2062,40.50929403305054,8_C_exp8,8_C.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,34,Network 1,C,Min
44,1,0,1,0,4,30,1,0.07146923989057541,0.07146923989057541,218996.96875,0.19690176844596866,2062,67.15358161926271,8_C_exp64,8_C.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,41,Network 1,C,Max
4,1,0,1,0,2,30,1,0.0030397200025618076,0.0030397200025618076,8302931.5,0.018997712060809132,2062,50.88910293579102,8_Q_exp8,8_Q.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,43,Network 2,Q,Min
30,1,0,1,0,4,60,1,0.048280905932188034,0.048280905932188034,291570.9375,0.1622733622789383,2032,46.45083427429199,8_Q_exp32,8_Q.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,29,Network 2,Q,Max
22,1,0,1,0,2,60,1,0.0011469107121229172,0.0011469107121229172,8344410.5,0.01499676611274481,2032,56.17157030105591,8_AA_exp32,8_AA.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,35,Network 3,AA,Min
46,1,0,1,0,4,60,1,0.05851885303854942,0.05851885303854942,382429.375,0.17733412981033325,2032,77.64101362228394,8_AA_exp64,8_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,46,Network 3,AA,Max
21,1,0,1,0,2,30,7,0.0038617472164332867,0.00386174744926393,7537361.0,0.02085704728960991,2056,90.01298689842224,8_F_exp32,8_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,56,Network 4,F,Min
46,1,0,1,0,4,60,1,0.04753990098834038,0.04753990098834038,260909.6875,0.1634361445903778,2032,126.6329116821289,8_F_exp64,8_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,76,Network 4,F,Max
