letter,input_days,output_days,experiment_name,weighted_metric
S,30,1,22_S_exp0.7,0.003944820258766414
S,30,7,22_S_exp0.7,0.005186936352401972
S,60,1,22_S_exp0.7,0.008805746212601662
S,60,7,22_S_exp0.7,0.003914051689207554
