letter,input_days,output_days,experiment_name,weighted_metric
Z,30,1,22_Z_exp0.7,0.019588906283709493
Z,30,7,22_Z_exp0.7,0.017581042361117023
Z,60,1,22_Z_exp0.7,0.013152474874020124
Z,60,7,22_Z_exp0.7,0.0171270710670491
