1,0,0,0,2,30,1,0.013223414309322834,0.013223414309322834,287526.25,0.08169865608215332,2062,82.63891530036926,6_W_exp8,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays1,100
1,0,0,0,2,30,7,0.016939282417297363,0.016939282417297363,489360.03125,0.09486017376184464,2056,85.58224844932556,6_W_exp8,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays7,100
1,0,0,0,2,60,1,0.01364436186850071,0.01364436186850071,391863.28125,0.08132164925336838,2032,76.4981153011322,6_W_exp8,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays1,92
1,0,0,0,2,60,7,0.01783757098019123,0.01783756911754608,452354.03125,0.09614785015583038,2026,83.60570192337036,6_W_exp8,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays7,95
1,0,0,0,2,30,1,0.012393338605761528,0.012393338605761528,140032.78125,0.07635776698589325,2062,55.696343183517456,6_W_exp32,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays1,68
1,0,0,0,2,30,7,0.01558681484311819,0.015586815774440765,121735.8671875,0.08904233574867249,2056,85.65489625930786,6_W_exp32,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays7,100
1,0,0,0,2,60,1,0.011952676810324192,0.011952676810324192,249706.28125,0.07583054155111313,2032,55.60938549041748,6_W_exp32,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays1,67
1,0,0,0,2,60,7,0.016311626881361008,0.016311626881361008,195996.15625,0.09104042500257492,2026,86.6458044052124,6_W_exp32,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays7,100
1,0,0,0,2,30,1,0.011918176896870136,0.011918176896870136,110012.4765625,0.0752737820148468,2062,43.88621640205383,6_W_exp64,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays1,53
1,0,0,0,2,30,7,0.015128949657082558,0.015128948725759983,110434.84375,0.08787555247545242,2056,85.30668234825134,6_W_exp64,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays7,100
1,0,0,0,2,60,1,0.013139086775481701,0.013139086775481701,234502.546875,0.08022283762693405,2032,53.967145919799805,6_W_exp64,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays1,65
1,0,0,0,2,60,7,0.015447539277374744,0.01544753834605217,111711.59375,0.08882590383291245,2026,87.36808013916016,6_W_exp64,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays7,100
