,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
244,1.0,1.0,1.0,6.0,1.0,30.0,1.0,0.005175816360861063,0.005175816360861063,321095.5625,0.049908649176359184,3392.0,128.81180644035342,5_D_exp32,5_D.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays1,100.0,Network 1,D,Min
240,1.0,1.0,1.0,5.0,4.0,30.0,1.0,0.05955880135297775,0.05955880135297775,621292.0,0.19997894763946533,3390.0,92.83430576324464,5_D_exp32,5_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays1,72.0,Network 1,D,Max
470,1.0,1.0,1.0,11.0,1.0,60.0,1.0,0.005901620723307133,0.005901620723307133,159315.875,0.05301813036203384,3080.0,78.8676435947418,5_I_exp64,5_I.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays1,65.0,Network 2,I,Min
442,1.0,1.0,1.0,8.0,4.0,60.0,1.0,0.37786635756492615,0.37786635756492615,100.0,0.5725780725479126,3327.0,14.793668985366821,5_I_exp64,5_I.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays1,11.0,Network 2,I,Max
