,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
86,1,1,0,6,1,60,1,0.006673192605376244,0.006673192605376244,221067.03125,0.05613311752676964,3362,125.50976085662842,5_B_exp32,5_B.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,97,Network 1,B,Min
41,1,1,0,10,1,30,7,0.02152416296303272,0.02152416296303272,256910.21875,0.10920340567827223,2056,83.60004019737244,5_B_exp8,5_B.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,100,Network 1,B,Max
86,1,1,0,6,1,60,1,0.007032970897853375,0.007032970897853375,20.014598846435547,0.05710285902023315,3362,123.56309127807616,5_J_exp32,5_J.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,94,Network 2,J,Min
41,1,1,0,10,1,30,7,0.022735487669706345,0.022735487669706345,417797.15625,0.11298415064811708,2056,83.73333549499513,5_J_exp8,5_J.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,100,Network 2,J,Max
26,1,1,0,6,1,60,1,0.006804057396948338,0.006804057396948338,169219.03125,0.059534028172492974,3362,129.68634581565857,5_V_exp8,5_V.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,100,Network 3,V,Min
101,1,1,0,10,1,30,7,0.022404013201594356,0.022404013201594356,228387.53125,0.11123064905405043,2056,84.4411358833313,5_V_exp32,5_V.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,100,Network 3,V,Max
146,1,1,0,6,1,60,1,0.007398911751806736,0.007398911751806736,17.606840133666992,0.059826888144016266,3362,86.8470938205719,5_M_exp64,5_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,66,Network 4,M,Min
23,1,1,0,5,1,60,7,0.02196282520890236,0.02196282520890236,956745.25,0.10903812944889067,3354,120.81941556930542,5_M_exp8,5_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,90,Network 4,M,Max
