,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
0,1,0,1,0,1,30,1,0.007631813175976276,0.007631813175976276,19.900348663330078,0.063519187271595,2062,80.98876881599426,5_C_exp8,5_C.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,100,Network 1,C,Min
8,1,0,1,0,4,30,1,0.037631113082170486,0.037631113082170486,697373.8125,0.151393324136734,2062,79.94281125068666,5_C_exp8,5_C.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,100,Network 1,C,Max
26,1,0,1,0,1,60,1,0.006151311565190554,0.006151311565190554,17.92718505859375,0.05711213871836662,2032,49.931551218032844,5_F_exp64,5_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,61,Network 2,F,Min
10,1,0,1,0,4,60,1,0.03689591959118843,0.03689591959118843,247975.015625,0.14965444803237915,2032,79.95261025428772,5_F_exp8,5_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,100,Network 2,F,Max
26,1,0,1,0,1,60,1,0.0071401610039174565,0.0071401610039174565,20.45318031311035,0.060769900679588325,2032,47.01529312133789,5_AA_exp64,5_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,58,Network 3,AA,Min
9,1,0,1,0,4,30,7,0.03843295574188232,0.038432959467172616,598526.375,0.15370607376098633,2056,32.31355929374695,5_AA_exp8,5_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,39,Network 3,AA,Max
26,1,0,1,0,1,60,1,0.006151311565190554,0.006151311565190554,17.92718505859375,0.05711213871836662,2032,49.931551218032844,5_F_exp64,5_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,61,Network 4,F,Min
10,1,0,1,0,4,60,1,0.03689591959118843,0.03689591959118843,247975.015625,0.14965444803237915,2032,79.95261025428772,5_F_exp8,5_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,100,Network 4,F,Max
