,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
39,1,1,0,9,0,60,7,0.10952246934175493,0.10952248424291612,0.841269850730896,0.6627756357192993,0.8228663206100464,511.0,1450.0,260.0,110.0,3327,87.36487579345703,13_B_exp8,13_B.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,37,Network 1,B,Min
130,1,1,0,2,0,60,1,0.03492366150021553,0.03492366150021553,0.9569230675697328,0.8484848737716675,0.7567567825317383,28.0,283.0,5.0,9.0,3242,124.02299976348877,13_B_exp64,13_B.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,54,Network 1,B,Max
145,1,1,0,6,0,30,7,0.11546005308628082,0.11546004563570025,0.7796038985252379,0.5377358198165894,0.10734463483095168,57.0,1793.0,49.0,474.0,3386,116.11034083366394,13_M_exp64,13_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,48,Network 2,M,Min
80,1,1,0,5,0,30,1,0.034257616847753525,0.034257616847753525,0.9557521939277648,0.75,0.31578946113586426,6.0,318.0,2.0,13.0,3390,45.93722128868103,13_M_exp32,13_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,19,Network 2,M,Max
158,1,1,0,9,0,60,1,0.12440293282270433,0.12440293282270433,0.802395224571228,0.7222222089767456,0.6132075190544128,65.0,203.0,25.0,41.0,3333,104.75645637512207,13_V_exp64,13_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,45,Network 3,V,Min
126,1,1,0,1,0,60,1,0.04346412420272827,0.04346412420272827,0.9477611780166626,0.8333333134651184,0.7352941036224365,25.0,229.0,5.0,9.0,2676,69.13024687767029,13_V_exp64,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,36,Network 3,V,Max
145,1,1,0,6,0,30,7,0.11546005308628082,0.11546004563570025,0.7796038985252379,0.5377358198165894,0.10734463483095168,57.0,1793.0,49.0,474.0,3386,116.11034083366394,13_M_exp64,13_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,48,Network 4,M,Min
80,1,1,0,5,0,30,1,0.034257616847753525,0.034257616847753525,0.9557521939277648,0.75,0.31578946113586426,6.0,318.0,2.0,13.0,3390,45.93722128868103,13_M_exp32,13_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,19,Network 4,M,Max
