,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
7,1,0,0,0,0,60,7,0.0738486498594284,0.0738486498594284,0.896270215511322,0.7658186554908752,0.7564433217048645,3522.0,15582.0,1077.0,1134.0,2026,41.61604142189026,13_A_exp32,13_A.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,28,Network 1,A,Min
8,1,0,0,0,0,30,1,0.04505819454789162,0.04505819454789162,0.937520146369934,0.846815824508667,0.8241205811500549,492.0,2419.0,89.0,105.0,2062,63.880837202072144,13_A_exp64,13_A.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,44,Network 1,A,Max
1,1,0,0,0,0,30,7,0.07890155911445618,0.07890155911445618,0.8871937394142151,0.753368079662323,0.7971868515014648,4194.0,14996.0,1373.0,1067.0,2056,145.47311234474182,13_N_exp8,13_N.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,97,Network 2,N,Min
11,1,0,0,0,0,60,7,0.0471063069999218,0.0471063032746315,0.9350222945213318,0.8684961795806885,0.8342471718788147,3956.0,15974.0,599.0,786.0,2026,149.20217561721805,13_G_exp64,13_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100,Network 2,G,Max
1,1,0,0,0,0,30,7,0.08003529906272888,0.08003529906272888,0.8853444457054138,0.7758528590202332,0.7800323367118835,4344.0,14806.0,1255.0,1225.0,2056,152.13732814788818,13_Y_exp8,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100,Network 3,Y,Min
2,1,0,0,0,0,60,1,0.045908346772193916,0.045908346772193916,0.9372549057006836,0.8573692440986633,0.841368556022644,541.0,2327.0,90.0,102.0,2032,110.78086972236632,13_T_exp8,13_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,75,Network 3,T,Max
1,1,0,0,0,0,30,7,0.07466106861829758,0.07466107606887817,0.893203854560852,0.732945442199707,0.7886441946029663,3653.0,15667.0,1331.0,979.0,2056,113.36893534660341,13_AD_exp8,13_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,76,Network 4,AD,Min
0,1,0,0,0,0,30,1,0.049249943345785134,0.049249943345785134,0.9359098076820374,0.8484848737716675,0.8497723937034607,560.0,2346.0,100.0,99.0,2062,90.30630207061769,13_AD_exp8,13_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,61,Network 4,AD,Max
