letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,14_V_exp8,0.8878530979156494
V,30,1,14_V_exp32,0.8940559426943461
V,30,1,14_V_exp64,0.8900075236956279
V,30,7,14_V_exp8,0.8744990587234497
V,30,7,14_V_exp32,0.8817190647125244
V,30,7,14_V_exp64,0.8882058739662171
V,60,1,14_V_exp8,0.8909735798835754
V,60,1,14_V_exp32,0.8858279506365458
V,60,1,14_V_exp64,0.8831783016522725
V,60,7,14_V_exp8,0.8841404755910237
V,60,7,14_V_exp32,0.8872452060381572
V,60,7,14_V_exp64,0.9024367849032084
