letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,7_V_exp8,0.013511403512797854
V,30,1,7_V_exp32,0.01307268860486991
V,30,1,7_V_exp64,0.012904294031231028
V,30,7,7_V_exp8,0.016944124216311855
V,30,7,7_V_exp32,0.016306043410914364
V,30,7,7_V_exp64,0.016099078937224225
V,60,1,7_V_exp8,0.0137720337743608
V,60,1,7_V_exp32,0.013104766803352456
V,60,1,7_V_exp64,0.01297875269177998
V,60,7,7_V_exp8,0.017035682124206038
V,60,7,7_V_exp32,0.01604449427263303
V,60,7,7_V_exp64,0.015513015407445043
