letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,7_W_exp8,0.012561739422380924
W,30,1,7_W_exp32,0.014124023728072643
W,30,1,7_W_exp64,0.012828418985009192
W,30,7,7_W_exp8,0.017723243683576584
W,30,7,7_W_exp32,0.016553333029150963
W,30,7,7_W_exp64,0.016057945787906647
W,60,1,7_W_exp8,0.012644793838262558
W,60,1,7_W_exp32,0.011510208249092102
W,60,1,7_W_exp64,0.012583080679178238
W,60,7,7_W_exp8,0.016064999625086784
W,60,7,7_W_exp32,0.016697760671377182
W,60,7,7_W_exp64,0.01509217079728842
