letter,input_days,output_days,experiment_name,weighted_metric
T,30,1,7_T_exp8,0.013826923444867134
T,30,1,7_T_exp32,0.011985895223915577
T,30,1,7_T_exp64,0.012347422540187836
T,30,7,7_T_exp8,0.01726874522864819
T,30,7,7_T_exp32,0.015435095876455309
T,30,7,7_T_exp64,0.015880601480603218
T,60,1,7_T_exp8,0.012868027202785015
T,60,1,7_T_exp32,0.011771902441978456
T,60,1,7_T_exp64,0.013844581320881844
T,60,7,7_T_exp8,0.015591908246278763
T,60,7,7_T_exp32,0.015720529481768608
T,60,7,7_T_exp64,0.014536669477820396
