,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
30,1,1,0,7,2,60,1,0.09661828726530076,0.09661828726530076,0.8461538553237915,0.6831682920455933,0.8961039185523987,69.0,151.0,32.0,8.0,2599,179.4134566783905,10_B_exp8,10_B.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays1,97,Network 1,B,Min
60,1,1,0,0,2,30,1,0.03395087644457817,0.03395087644457817,0.957446813583374,0.8000000119209291,0.6153846383094788,16.0,299.0,4.0,10.0,3287,117.55014657974243,10_B_exp32,10_B.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,51,Network 1,B,Max
86,1,1,0,6,2,60,1,0.16851672530174255,0.16851672530174255,0.7863501310348511,0.0,0.0,0.0,265.0,0.0,72.0,3362,43.151490211486816,10_J_exp32,10_J.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,18,Network 2,J,Min
140,1,1,0,5,2,30,1,0.03439370170235634,0.03439370170235634,0.9557521939277648,0.9090909361839294,0.4166666567325592,10.0,314.0,1.0,14.0,3390,113.73141765594481,10_M_exp64,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,48,Network 2,M,Max
86,1,1,0,6,2,60,1,0.16404123604297638,0.16404123604297638,0.783382773399353,0.0,0.0,0.0,264.0,0.0,73.0,3362,65.9367241859436,10_V_exp32,10_V.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,28,Network 3,V,Min
60,1,1,0,0,2,30,1,0.04064274579286575,0.04064274579286575,0.9452887773513794,0.7560975551605225,0.7948718070983887,31.0,280.0,10.0,8.0,3287,127.54656982421876,10_V_exp32,10_V.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,55,Network 3,V,Max
96,1,1,0,9,2,30,1,0.13219773769378662,0.13219773769378662,0.8189911246299744,0.7567567825317383,0.5656565427780151,56.0,220.0,18.0,43.0,3363,56.060956716537476,10_M_exp32,10_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays1,24,Network 4,M,Min
140,1,1,0,5,2,30,1,0.03439370170235634,0.03439370170235634,0.9557521939277648,0.9090909361839294,0.4166666567325592,10.0,314.0,1.0,14.0,3390,113.73141765594481,10_M_exp64,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,48,Network 4,M,Max
