,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
13,1,0,1,0,2,30,7,0.14819632470607758,0.14819632470607758,0.7573739886283875,0.7599999904632568,0.03876831755042076,209.0,16173.0,66.0,5182.0,2056,95.2122128009796,11_C_exp32,11_C.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,64,Network 1,C,Min
29,1,0,1,0,3,30,7,0.055149227380752563,0.055149227380752563,0.9232085347175598,0.8340746760368347,0.8430414199829102,4313.0,15656.0,858.0,803.0,2056,151.68752551078796,11_C_exp64,11_C.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,100,Network 1,C,Max
2,1,0,1,0,2,60,1,0.1617341935634613,0.1617341935634613,0.7369281053543091,0.0,0.0,0.0,2255.0,0.0,805.0,2032,145.89389610290527,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,100,Network 2,Q,Min
8,1,0,1,0,4,30,1,0.06199762225151063,0.06199762225151063,0.9220612049102784,0.7949152588844299,0.7949152588844299,469.0,2394.0,121.0,121.0,2062,149.11422848701474,11_F_exp8,11_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,100,Network 2,F,Max
14,1,0,1,0,2,60,1,0.1685166209936142,0.1685166209936142,0.7385621070861816,0.0,0.0,0.0,2260.0,0.0,800.0,2032,64.08491706848146,11_AA_exp32,11_AA.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,44,Network 3,AA,Min
16,1,0,1,0,3,30,1,0.062252029776573174,0.062252029776573174,0.9233494400978088,0.818493127822876,0.7836065292358398,478.0,2389.0,106.0,132.0,2062,91.82542181015016,11_AA_exp32,11_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,62,Network 3,AA,Max
14,1,0,1,0,2,60,1,0.14207662642002106,0.14207662642002106,0.7673202753067017,0.4128440320491791,0.06493506580591203,45.0,2303.0,64.0,648.0,2032,54.47851371765137,11_F_exp32,11_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,37,Network 4,F,Min
8,1,0,1,0,4,30,1,0.06199762225151063,0.06199762225151063,0.9220612049102784,0.7949152588844299,0.7949152588844299,469.0,2394.0,121.0,121.0,2062,149.11422848701474,11_F_exp8,11_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,100,Network 4,F,Max
