letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,17_J_exp8,0.6843429186289747
J,30,1,17_J_exp32,0.684559969313095
J,30,1,17_J_exp64,0.7241101756246351
J,30,7,17_J_exp8,0.5944943753896053
J,30,7,17_J_exp32,0.5815979986022859
J,30,7,17_J_exp64,0.5796604859930461
J,60,1,17_J_exp8,0.7004493722644618
J,60,1,17_J_exp32,0.6843444719377264
J,60,1,17_J_exp64,0.6988665116771576
J,60,7,17_J_exp8,0.6268550081635702
J,60,7,17_J_exp32,0.6159679573489074
J,60,7,17_J_exp64,0.6039815943026828
