letter,input_days,output_days,experiment_name,weighted_metric
AB,30,1,17_AB_exp8,0.8250564253490776
AB,30,1,17_AB_exp32,0.8271396117716201
AB,30,1,17_AB_exp64,0.8421337688684077
AB,30,7,17_AB_exp8,0.7620098707519058
AB,30,7,17_AB_exp32,0.7779273172441773
AB,30,7,17_AB_exp64,0.7783657263984028
AB,60,1,17_AB_exp8,0.8180039050901645
AB,60,1,17_AB_exp32,0.8397667486887967
AB,60,1,17_AB_exp64,0.8415786746694373
AB,60,7,17_AB_exp8,0.7784264744477422
AB,60,7,17_AB_exp32,0.7967779099863366
AB,60,7,17_AB_exp64,0.7763969887574101
