letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,17_W_exp8,0.8296089378481761
W,30,1,17_W_exp32,0.8423658776885431
W,30,1,17_W_exp64,0.8473670161991196
W,30,7,17_W_exp8,0.7715582262669397
W,30,7,17_W_exp32,0.7651961051127222
W,30,7,17_W_exp64,0.7261535918200213
W,60,1,17_W_exp8,0.8379888351746164
W,60,1,17_W_exp32,0.8431862400268159
W,60,1,17_W_exp64,0.8198793498983558
W,60,7,17_W_exp8,0.7792136804527241
W,60,7,17_W_exp32,0.7841721008861976
W,60,7,17_W_exp64,0.7958288304448874
