letter,input_days,output_days,experiment_name,weighted_metric
N,30,1,17_N_exp8,0.8107007655509053
N,30,1,17_N_exp32,0.8247933748899997
N,30,1,17_N_exp64,0.8311759758195264
N,30,7,17_N_exp8,0.7380561492713107
N,30,7,17_N_exp32,0.7610360314866788
N,30,7,17_N_exp64,0.7887400319522284
N,60,1,17_N_exp8,0.837597325174057
N,60,1,17_N_exp32,0.8266516224654001
N,60,1,17_N_exp64,0.8446170853784851
N,60,7,17_N_exp8,0.7808384197065638
N,60,7,17_N_exp32,0.7821337240305736
N,60,7,17_N_exp64,0.7689630351923658
