letter,input_days,output_days,experiment_name,weighted_metric
F,30,1,17_F_exp8,0.5653927363167397
F,30,1,17_F_exp32,0.5543101236208263
F,30,1,17_F_exp64,0.5563656581715438
F,30,7,17_F_exp8,0.5538170776021041
F,30,7,17_F_exp32,0.5466335017713138
F,30,7,17_F_exp64,0.5460173551500168
F,60,1,17_F_exp8,0.3761332787712126
F,60,1,17_F_exp32,0.5553925053465796
F,60,1,17_F_exp64,0.5290756544068806
F,60,7,17_F_exp8,0.36537485831707756
F,60,7,17_F_exp32,0.5499312811259656
F,60,7,17_F_exp64,0.5731485671475589
