letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,17_G_exp8,0.8026091854294637
G,30,1,17_G_exp32,0.8177557154967032
G,30,1,17_G_exp64,0.8262331843356383
G,30,7,17_G_exp8,0.7231924508200154
G,30,7,17_G_exp32,0.7719120528837438
G,30,7,17_G_exp64,0.7553511887412878
G,60,1,17_G_exp8,0.8199492890662595
G,60,1,17_G_exp32,0.8242390940913209
G,60,1,17_G_exp64,0.8372220676623124
G,60,7,17_G_exp8,0.7769285158498961
G,60,7,17_G_exp32,0.7665843740421132
G,60,7,17_G_exp64,0.7780151834791151
