letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,6_V_exp8,0.012767430590955836
V,30,1,6_V_exp32,0.012684052625145211
V,30,1,6_V_exp64,0.012829524638692727
V,30,7,6_V_exp8,0.017120530062386292
V,30,7,6_V_exp32,0.016253264161923
V,30,7,6_V_exp64,0.015982967088417857
V,60,1,6_V_exp8,0.01324650269384946
V,60,1,6_V_exp32,0.01274692630573537
V,60,1,6_V_exp64,0.012477377788319683
V,60,7,6_V_exp8,0.016940268491835973
V,60,7,6_V_exp32,0.016331443046197363
V,60,7,6_V_exp64,0.016033542253362218
