letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,6_W_exp8,0.013223414309322834
W,30,1,6_W_exp32,0.012393338605761528
W,30,1,6_W_exp64,0.011918176896870136
W,30,7,6_W_exp8,0.016939282417297363
W,30,7,6_W_exp32,0.015586815774440762
W,30,7,6_W_exp64,0.015128948725759985
W,60,1,6_W_exp8,0.01364436186850071
W,60,1,6_W_exp32,0.011952676810324192
W,60,1,6_W_exp64,0.0131390867754817
W,60,7,6_W_exp8,0.01783756911754608
W,60,7,6_W_exp32,0.016311626881361008
W,60,7,6_W_exp64,0.015447538346052168
