letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,6_G_exp8,0.01259142067283392
G,30,1,6_G_exp32,0.012507806532084942
G,30,1,6_G_exp64,0.013043003156781195
G,30,7,6_G_exp8,0.01655239425599575
G,30,7,6_G_exp32,0.01494081038981676
G,30,7,6_G_exp64,0.014384808950126171
G,60,1,6_G_exp8,0.01257355511188507
G,60,1,6_G_exp32,0.012502760626375677
G,60,1,6_G_exp64,0.012965647503733637
G,60,7,6_G_exp8,0.01812528446316719
G,60,7,6_G_exp32,0.015549989417195318
G,60,7,6_G_exp64,0.013927326537668705
