letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,6_J_exp8,0.013109882584991352
J,30,1,6_J_exp32,0.013023514928893327
J,30,1,6_J_exp64,0.012572337097920584
J,30,7,6_J_exp8,0.017095644695408037
J,30,7,6_J_exp32,0.016225850699763553
J,30,7,6_J_exp64,0.015894283117218452
J,60,1,6_J_exp8,0.013201096527385367
J,60,1,6_J_exp32,0.01337322439668638
J,60,1,6_J_exp64,0.012875753461548156
J,60,7,6_J_exp8,0.016836064849850948
J,60,7,6_J_exp32,0.016255914701514267
J,60,7,6_J_exp64,0.015692517223754567
