,Unnamed: 0,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,f1,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
180,180.0,1.0,1.0,1.0,11.0,4.0,30.0,1.0,0.16938289999961853,0.16938289999961853,0.0,0.0,0.0,0.0,452.0,0.0,170.0,3110.0,72.65564465522765,17_D_exp8,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays1,37.0,Network 1,D,Min
182,182.0,1.0,1.0,1.0,11.0,4.0,60.0,1.0,0.1529528945684433,0.1529528945684433,0.0,0.0,0.0,0.0,450.0,0.0,166.0,3080.0,39.04657983779907,17_D_exp8,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays1,20.0,Network 1,D,Min
188,188.0,1.0,1.0,1.0,12.0,2.0,30.0,1.0,0.1701262593269348,0.1701262593269348,0.0,0.0,0.0,0.0,511.0,0.0,166.0,3385.0,121.64137077331543,17_D_exp8,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,58.0,Network 1,D,Min
189,189.0,1.0,1.0,1.0,12.0,2.0,30.0,7.0,0.17257213592529294,0.17257213592529294,0.0,0.0,0.0,0.0,3561.0,0.0,1171.0,3379.0,150.63401699066162,17_D_exp8,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,70.0,Network 1,D,Min
190,190.0,1.0,1.0,1.0,12.0,2.0,60.0,1.0,0.16623511910438538,0.16623511910438538,0.0,0.0,0.0,0.0,511.0,0.0,160.0,3355.0,63.8001651763916,17_D_exp8,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,30.0,Network 1,D,Min
191,191.0,1.0,1.0,1.0,12.0,2.0,60.0,7.0,0.17026597261428833,0.17026595771312714,0.0,0.0,0.0,0.0,3560.0,0.0,1130.0,3349.0,53.78441905975342,17_D_exp8,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,25.0,Network 1,D,Min
196,196.0,1.0,1.0,1.0,12.0,4.0,30.0,1.0,0.14796827733516693,0.14796827733516693,0.0,0.0,0.0,0.0,511.0,0.0,166.0,3385.0,145.0459928512573,17_D_exp8,17_D.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays1,69.0,Network 1,D,Min
197,197.0,1.0,1.0,1.0,12.0,4.0,30.0,7.0,0.14370308816432953,0.14370308816432953,0.0,0.0,0.0,0.0,3561.0,0.0,1171.0,3379.0,137.58355140686035,17_D_exp8,17_D.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays7,63.0,Network 1,D,Min
198,198.0,1.0,1.0,1.0,12.0,4.0,60.0,1.0,0.1536220908164978,0.1536220908164978,0.0,0.0,0.0,0.0,511.0,0.0,160.0,3355.0,55.205389976501465,17_D_exp8,17_D.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays1,26.0,Network 1,D,Min
199,199.0,1.0,1.0,1.0,12.0,4.0,60.0,7.0,0.14291711151599884,0.14291711151599884,0.0,0.0,0.0,0.0,3560.0,0.0,1130.0,3349.0,128.44228768348694,17_D_exp8,17_D.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays7,60.0,Network 1,D,Min
204,204.0,1.0,1.0,1.0,13.0,2.0,30.0,1.0,0.1837645173072815,0.1837645173072815,0.0,0.0,0.0,0.0,485.0,0.0,191.0,3377.0,59.11012649536133,17_D_exp8,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,28.0,Network 1,D,Min
205,205.0,1.0,1.0,1.0,13.0,2.0,30.0,7.0,0.1860112100839615,0.1860111951828003,0.0,0.0,0.0,0.0,3380.0,0.0,1345.0,3371.0,92.79628038406372,17_D_exp8,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,43.0,Network 1,D,Min
206,206.0,1.0,1.0,1.0,13.0,2.0,60.0,1.0,0.1825714409351349,0.1825714409351349,0.0,0.0,0.0,0.0,484.0,0.0,186.0,3347.0,65.13597178459167,17_D_exp8,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,31.0,Network 1,D,Min
207,207.0,1.0,1.0,1.0,13.0,2.0,60.0,7.0,0.1813230216503144,0.1813230216503144,0.0,0.0,0.0,0.0,3377.0,0.0,1306.0,3341.0,83.46146392822266,17_D_exp8,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,39.0,Network 1,D,Min
212,212.0,1.0,1.0,1.0,13.0,4.0,30.0,1.0,0.1890287846326828,0.1890287846326828,0.0,0.0,0.0,0.0,485.0,0.0,191.0,3377.0,38.100237131118774,17_D_exp8,17_D.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays1,18.0,Network 1,D,Min
215,215.0,1.0,1.0,1.0,13.0,4.0,60.0,7.0,0.18969325721263885,0.18969322741031647,0.0,0.0,0.0,0.0,3377.0,0.0,1306.0,3341.0,70.67914152145386,17_D_exp8,17_D.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays7,33.0,Network 1,D,Min
220,220.0,1.0,1.0,1.0,14.0,2.0,30.0,1.0,0.16696447134017944,0.16696447134017944,0.0,0.0,0.0,0.0,517.0,0.0,160.0,3385.0,116.11710929870605,17_D_exp8,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,55.0,Network 1,D,Min
221,221.0,1.0,1.0,1.0,14.0,2.0,30.0,7.0,0.16934515535831451,0.1693451702594757,0.0,0.0,0.0,0.0,3603.0,0.0,1129.0,3379.0,70.78154444694519,17_D_exp8,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,33.0,Network 1,D,Min
222,222.0,1.0,1.0,1.0,14.0,2.0,60.0,1.0,0.16603481769561768,0.16603481769561768,0.0,0.0,0.0,0.0,516.0,0.0,155.0,3355.0,124.39308524131776,17_D_exp8,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,59.0,Network 1,D,Min
223,223.0,1.0,1.0,1.0,14.0,2.0,60.0,7.0,0.1699918806552887,0.1699918955564499,0.0,0.0,0.0,0.0,3598.0,0.0,1092.0,3349.0,106.4435133934021,17_D_exp8,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,50.0,Network 1,D,Min
233,233.0,1.0,1.0,1.0,0.0,1.0,30.0,7.0,0.06497051566839218,0.06497050821781157,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,52.47108030319214,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,25.0,Network 1,D,Min
236,236.0,1.0,1.0,1.0,0.0,2.0,30.0,1.0,0.08999400585889816,0.08999400585889816,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,74.08064055442809,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,36.0,Network 1,D,Min
237,237.0,1.0,1.0,1.0,0.0,2.0,30.0,7.0,0.0900876373052597,0.09008762240409852,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,46.36379098892212,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,22.0,Network 1,D,Min
238,238.0,1.0,1.0,1.0,0.0,2.0,60.0,1.0,0.08469216525554657,0.08469217270612718,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,64.25151896476747,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,31.0,Network 1,D,Min
239,239.0,1.0,1.0,1.0,0.0,2.0,60.0,7.0,0.08528632670640945,0.08528631180524826,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,29.19865226745605,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,14.0,Network 1,D,Min
242,242.0,1.0,1.0,1.0,0.0,3.0,60.0,1.0,0.08041059970855713,0.08041059970855713,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,93.21918678283691,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,45.0,Network 1,D,Min
243,243.0,1.0,1.0,1.0,0.0,3.0,60.0,7.0,0.08318642526865005,0.08318642526865005,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,89.1031985282898,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,43.0,Network 1,D,Min
244,244.0,1.0,1.0,1.0,0.0,4.0,30.0,1.0,0.08265021443367004,0.08265021443367004,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,53.27288031578064,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,26.0,Network 1,D,Min
245,245.0,1.0,1.0,1.0,0.0,4.0,30.0,7.0,0.08948979526758194,0.08948980271816254,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,23.35539603233337,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,11.0,Network 1,D,Min
246,246.0,1.0,1.0,1.0,0.0,4.0,60.0,1.0,0.08303365856409073,0.08303365856409073,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,31.156641244888306,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,15.0,Network 1,D,Min
247,247.0,1.0,1.0,1.0,0.0,4.0,60.0,7.0,0.0754590854048729,0.07545909285545349,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,39.79295539855957,17_D_exp32,17_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,19.0,Network 1,D,Min
252,252.0,1.0,1.0,1.0,1.0,2.0,30.0,1.0,0.11506801098585127,0.11506801098585127,0.0,0.0,0.0,0.0,580.0,0.0,88.0,3337.0,85.32519841194153,17_D_exp32,17_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,41.0,Network 1,D,Min
253,253.0,1.0,1.0,1.0,1.0,2.0,30.0,7.0,0.11424979567527772,0.11424978822469713,0.0,0.0,0.0,0.0,4059.0,0.0,610.0,3331.0,47.01638746261597,17_D_exp32,17_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,22.0,Network 1,D,Min
254,254.0,1.0,1.0,1.0,1.0,2.0,60.0,1.0,0.11358170956373215,0.11358170956373215,0.0,0.0,0.0,0.0,576.0,0.0,86.0,3307.0,39.72186970710753,17_D_exp32,17_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,19.0,Network 1,D,Min
255,255.0,1.0,1.0,1.0,1.0,2.0,60.0,7.0,0.11409740895032885,0.11409740895032885,0.0,0.0,0.0,0.0,4028.0,0.0,599.0,3301.0,57.08340668678286,17_D_exp32,17_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,27.0,Network 1,D,Min
261,261.0,1.0,1.0,1.0,1.0,4.0,30.0,7.0,0.10690473765134813,0.10690473765134813,0.0,0.0,0.0,0.0,4059.0,0.0,610.0,3331.0,59.67476558685303,17_D_exp32,17_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,28.0,Network 1,D,Min
262,262.0,1.0,1.0,1.0,1.0,4.0,60.0,1.0,0.1055191606283188,0.1055191606283188,0.0,0.0,0.0,0.0,576.0,0.0,86.0,3307.0,48.48147749900818,17_D_exp32,17_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,23.0,Network 1,D,Min
263,263.0,1.0,1.0,1.0,1.0,4.0,60.0,7.0,0.10417355597019196,0.10417355597019196,0.0,0.0,0.0,0.0,4028.0,0.0,599.0,3301.0,65.7086136341095,17_D_exp32,17_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,31.0,Network 1,D,Min
268,268.0,1.0,1.0,1.0,2.0,2.0,30.0,1.0,0.11324518918991087,0.11324518918991087,0.0,0.0,0.0,0.0,570.0,0.0,85.0,3272.0,112.75825095176695,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,55.0,Network 1,D,Min
269,269.0,1.0,1.0,1.0,2.0,2.0,30.0,7.0,0.1145792007446289,0.1145792305469513,0.0,0.0,0.0,0.0,3973.0,0.0,605.0,3266.0,50.899964094161994,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,24.0,Network 1,D,Min
270,270.0,1.0,1.0,1.0,2.0,2.0,60.0,1.0,0.10967783629894257,0.10967783629894257,0.0,0.0,0.0,0.0,568.0,0.0,81.0,3242.0,28.661516666412354,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,14.0,Network 1,D,Min
271,271.0,1.0,1.0,1.0,2.0,2.0,60.0,7.0,0.1103041023015976,0.1103041023015976,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,50.19750761985779,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,24.0,Network 1,D,Min
275,275.0,1.0,1.0,1.0,2.0,3.0,60.0,7.0,0.11106225848197936,0.11106226593255997,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,23.23774766921997,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,11.0,Network 1,D,Min
276,276.0,1.0,1.0,1.0,2.0,4.0,30.0,1.0,0.09787609428167343,0.09787609428167343,0.0,0.0,0.0,0.0,570.0,0.0,85.0,3272.0,70.4046564102173,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays1,34.0,Network 1,D,Min
277,277.0,1.0,1.0,1.0,2.0,4.0,30.0,7.0,0.09671816229820253,0.09671816229820253,0.0,0.0,0.0,0.0,3973.0,0.0,605.0,3266.0,74.96926808357239,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays7,36.0,Network 1,D,Min
278,278.0,1.0,1.0,1.0,2.0,4.0,60.0,1.0,0.09874548017978667,0.09874548017978667,0.0,0.0,0.0,0.0,568.0,0.0,81.0,3242.0,41.06698989868164,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays1,20.0,Network 1,D,Min
279,279.0,1.0,1.0,1.0,2.0,4.0,60.0,7.0,0.11096221208572388,0.11096220463514328,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,23.30380654335022,17_D_exp32,17_D.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays7,11.0,Network 1,D,Min
284,284.0,1.0,1.0,1.0,3.0,2.0,30.0,1.0,0.16913871467113495,0.16913871467113495,0.0,0.0,0.0,0.0,521.0,0.0,157.0,3389.0,63.57536697387695,17_D_exp32,17_D.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays1,30.0,Network 1,D,Min
285,285.0,1.0,1.0,1.0,3.0,2.0,30.0,7.0,0.16990533471107486,0.16990530490875244,0.0,0.0,0.0,0.0,3636.0,0.0,1103.0,3383.0,87.7992627620697,17_D_exp32,17_D.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays7,41.0,Network 1,D,Min
286,286.0,1.0,1.0,1.0,3.0,2.0,60.0,1.0,0.1687990576028824,0.1687990576028824,0.0,0.0,0.0,0.0,521.0,0.0,151.0,3359.0,46.78312182426453,17_D_exp32,17_D.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays1,22.0,Network 1,D,Min
287,287.0,1.0,1.0,1.0,3.0,2.0,60.0,7.0,0.17491427063941956,0.17491431534290314,0.0,0.0,0.0,0.0,3635.0,0.0,1062.0,3353.0,32.6435866355896,17_D_exp32,17_D.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays7,15.0,Network 1,D,Min
292,292.0,1.0,1.0,1.0,3.0,4.0,30.0,1.0,0.1545543670654297,0.1545543670654297,0.0,0.0,0.0,0.0,521.0,0.0,157.0,3389.0,29.42261409759521,17_D_exp32,17_D.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays1,14.0,Network 1,D,Min
295,295.0,1.0,1.0,1.0,3.0,4.0,60.0,7.0,0.1551125794649124,0.1551126092672348,0.0,0.0,0.0,0.0,3635.0,0.0,1062.0,3353.0,50.45826005935669,17_D_exp32,17_D.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays7,23.0,Network 1,D,Min
300,300.0,1.0,1.0,1.0,4.0,2.0,30.0,1.0,0.1736532598733902,0.1736532598733902,0.0,0.0,0.0,0.0,499.0,0.0,177.0,3378.0,115.59851217269896,17_D_exp32,17_D.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays1,55.0,Network 1,D,Min
301,301.0,1.0,1.0,1.0,4.0,2.0,30.0,7.0,0.17544709146022794,0.17544710636138916,0.0,0.0,0.0,0.0,3481.0,0.0,1244.0,3372.0,122.4275062084198,17_D_exp32,17_D.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays7,57.0,Network 1,D,Min
302,302.0,1.0,1.0,1.0,4.0,2.0,60.0,1.0,0.16720296442508698,0.16720296442508698,0.0,0.0,0.0,0.0,498.0,0.0,172.0,3348.0,71.91126775741576,17_D_exp32,17_D.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays1,34.0,Network 1,D,Min
303,303.0,1.0,1.0,1.0,4.0,2.0,60.0,7.0,0.1704961508512497,0.1704961657524109,0.0,0.0,0.0,0.0,3478.0,0.0,1205.0,3342.0,80.16257739067079,17_D_exp32,17_D.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays7,37.0,Network 1,D,Min
316,316.0,1.0,1.0,1.0,5.0,2.0,30.0,1.0,0.060200367122888565,0.060200367122888565,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,184.7829031944275,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays1,88.0,Network 1,D,Min
317,317.0,1.0,1.0,1.0,5.0,2.0,30.0,7.0,0.060989543795585625,0.06098955124616622,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,118.09237051010132,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays7,55.0,Network 1,D,Min
318,318.0,1.0,1.0,1.0,5.0,2.0,60.0,1.0,0.059657186269760125,0.059657186269760125,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360.0,26.0244824886322,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays1,12.0,Network 1,D,Min
319,319.0,1.0,1.0,1.0,5.0,2.0,60.0,7.0,0.05960828810930253,0.05960828810930253,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,86.50389814376831,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays7,40.0,Network 1,D,Min
320,320.0,1.0,1.0,1.0,5.0,3.0,30.0,1.0,0.05998600274324418,0.05998600274324418,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,40.01426935195923,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays1,19.0,Network 1,D,Min
321,321.0,1.0,1.0,1.0,5.0,3.0,30.0,7.0,0.05857169628143311,0.058571692556142814,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,60.339643716812134,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays7,28.0,Network 1,D,Min
323,323.0,1.0,1.0,1.0,5.0,3.0,60.0,7.0,0.0564960353076458,0.0564960353076458,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,116.8288643360138,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays7,54.0,Network 1,D,Min
324,324.0,1.0,1.0,1.0,5.0,4.0,30.0,1.0,0.061735164374113076,0.061735164374113076,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,67.50615620613097,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays1,32.0,Network 1,D,Min
325,325.0,1.0,1.0,1.0,5.0,4.0,30.0,7.0,0.06102278083562851,0.061022784560918815,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,82.3769953250885,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays7,38.0,Network 1,D,Min
326,326.0,1.0,1.0,1.0,5.0,4.0,60.0,1.0,0.06008521094918251,0.06008521094918251,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360.0,52.88862562179565,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays1,25.0,Network 1,D,Min
327,327.0,1.0,1.0,1.0,5.0,4.0,60.0,7.0,0.06077013909816744,0.06077013909816744,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,24.04042410850525,17_D_exp32,17_D.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays7,11.0,Network 1,D,Min
332,332.0,1.0,1.0,1.0,6.0,2.0,30.0,1.0,0.17968016862869265,0.17968016862869265,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392.0,82.20007300376892,17_D_exp32,17_D.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays1,39.0,Network 1,D,Min
333,333.0,1.0,1.0,1.0,6.0,2.0,30.0,7.0,0.17977452278137207,0.17977450788021088,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386.0,71.24448990821837,17_D_exp32,17_D.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays7,33.0,Network 1,D,Min
334,334.0,1.0,1.0,1.0,6.0,2.0,60.0,1.0,0.1766560524702072,0.1766560524702072,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362.0,44.33785390853882,17_D_exp32,17_D.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays1,21.0,Network 1,D,Min
335,335.0,1.0,1.0,1.0,6.0,2.0,60.0,7.0,0.17750371992588046,0.17750373482704165,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356.0,48.012328386306756,17_D_exp32,17_D.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays7,22.0,Network 1,D,Min
340,340.0,1.0,1.0,1.0,7.0,2.0,30.0,1.0,0.17081747949123385,0.17081747949123385,0.0,0.0,0.0,0.0,391.0,0.0,135.0,2629.0,61.4205892086029,17_D_exp32,17_D.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays1,37.0,Network 1,D,Min
341,341.0,1.0,1.0,1.0,7.0,2.0,30.0,7.0,0.18584272265434265,0.18584272265434265,0.0,0.0,0.0,0.0,2613.0,127.0,935.0,2623.0,161.23198103904724,17_D_exp32,17_D.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays7,94.0,Network 1,D,Min
342,342.0,1.0,1.0,1.0,7.0,2.0,60.0,1.0,0.18577691912651065,0.18577691912651065,0.0,0.0,0.0,0.0,367.0,18.0,135.0,2599.0,77.75669002532959,17_D_exp32,17_D.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays1,48.0,Network 1,D,Min
343,343.0,1.0,1.0,1.0,7.0,2.0,60.0,7.0,0.1705462634563446,0.1705462783575058,0.0,0.0,0.0,0.0,2698.0,0.0,935.0,2593.0,113.0318489074707,17_D_exp32,17_D.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,68.0,Network 1,D,Min
356,356.0,1.0,1.0,1.0,8.0,2.0,30.0,1.0,0.1809621900320053,0.1809621900320053,0.0,0.0,0.0,0.0,503.0,0.0,169.0,3357.0,101.11894631385805,17_D_exp32,17_D.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,48.0,Network 1,D,Min
357,357.0,1.0,1.0,1.0,8.0,2.0,30.0,7.0,0.18273092806339264,0.18273095786571505,0.0,0.0,0.0,0.0,3509.0,0.0,1188.0,3351.0,106.08855152130128,17_D_exp32,17_D.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,50.0,Network 1,D,Min
358,358.0,1.0,1.0,1.0,8.0,2.0,60.0,1.0,0.18304689228534696,0.18304689228534696,0.0,0.0,0.0,0.0,500.0,0.0,166.0,3327.0,84.07300806045531,17_D_exp32,17_D.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,40.0,Network 1,D,Min
359,359.0,1.0,1.0,1.0,8.0,2.0,60.0,7.0,0.1878177672624588,0.1878177970647812,0.0,0.0,0.0,0.0,3494.0,0.0,1161.0,3321.0,30.23459935188293,17_D_exp32,17_D.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,14.0,Network 1,D,Min
364,364.0,1.0,1.0,1.0,8.0,4.0,30.0,1.0,0.15283937752246854,0.15283937752246854,0.0,0.0,0.0,0.0,503.0,0.0,169.0,3357.0,98.42274761199951,17_D_exp32,17_D.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays1,47.0,Network 1,D,Min
366,366.0,1.0,1.0,1.0,8.0,4.0,60.0,1.0,0.15637655556201935,0.15637655556201935,0.0,0.0,0.0,0.0,500.0,0.0,166.0,3327.0,63.110968828201294,17_D_exp32,17_D.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays1,30.0,Network 1,D,Min
367,367.0,1.0,1.0,1.0,8.0,4.0,60.0,7.0,0.17608243227005005,0.17608241736888885,0.0,0.0,0.0,0.0,3494.0,0.0,1161.0,3321.0,28.2287859916687,17_D_exp32,17_D.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays7,13.0,Network 1,D,Min
372,372.0,1.0,1.0,1.0,9.0,2.0,30.0,1.0,0.19494685530662534,0.19494685530662534,0.0,0.0,0.0,0.0,475.0,0.0,203.0,3389.0,79.43292045593263,17_D_exp32,17_D.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays1,38.0,Network 1,D,Min
373,373.0,1.0,1.0,1.0,9.0,2.0,30.0,7.0,0.19772176444530487,0.19772177934646606,0.0,0.0,0.0,0.0,3314.0,0.0,1425.0,3383.0,130.3263783454895,17_D_exp32,17_D.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays7,61.0,Network 1,D,Min
374,374.0,1.0,1.0,1.0,9.0,2.0,60.0,1.0,0.1925833970308304,0.1925833970308304,0.0,0.0,0.0,0.0,475.0,0.0,197.0,3359.0,80.89809036254883,17_D_exp32,17_D.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays1,38.0,Network 1,D,Min
375,375.0,1.0,1.0,1.0,9.0,2.0,60.0,7.0,0.1932438760995865,0.19324390590190887,0.0,0.0,0.0,0.0,3313.0,0.0,1384.0,3353.0,128.68012237548828,17_D_exp32,17_D.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays7,59.0,Network 1,D,Min
380,380.0,1.0,1.0,1.0,9.0,4.0,30.0,1.0,0.1812452077865601,0.1812452077865601,0.0,0.0,0.0,0.0,475.0,0.0,198.0,3363.0,33.6035213470459,17_D_exp32,17_D.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays1,16.0,Network 1,D,Min
381,381.0,1.0,1.0,1.0,9.0,4.0,30.0,7.0,0.17202119529247284,0.17202119529247284,0.0,0.0,0.0,0.0,3313.0,0.0,1391.0,3357.0,43.0157949924469,17_D_exp32,17_D.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays7,20.0,Network 1,D,Min
382,382.0,1.0,1.0,1.0,9.0,4.0,60.0,1.0,0.18970715999603271,0.18970715999603271,0.0,0.0,0.0,0.0,473.0,0.0,194.0,3333.0,27.64368844032288,17_D_exp32,17_D.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays1,13.0,Network 1,D,Min
383,383.0,1.0,1.0,1.0,9.0,4.0,60.0,7.0,0.17392444610595706,0.17392446100711825,0.0,0.0,0.0,0.0,3305.0,0.0,1357.0,3327.0,34.33574175834656,17_D_exp32,17_D.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays7,16.0,Network 1,D,Min
388,388.0,1.0,1.0,1.0,10.0,2.0,30.0,1.0,0.240508496761322,0.240508496761322,0.0,0.0,0.0,0.0,247.0,0.0,166.0,2062.0,66.0102822780609,17_D_exp32,17_D.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays1,50.0,Network 1,D,Min
