,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,f1
0,1,0,0,0,0,30,1,0.06715499609708786,0.06715499609708786,0.9017713069915771,0.7840375304222107,0.75,501.0,2299.0,138.0,167.0,2062,147.35558795928958,12_G_exp8,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,100,0.7666411494571661
1,1,0,0,0,0,30,7,0.07135295122861862,0.07135295122861862,0.8967175483703613,0.7551412582397461,0.8036408424377441,3929.0,15467.0,1274.0,960.0,2056,123.25905442237854,12_G_exp8,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,82,0.7786365479402519
2,1,0,0,0,0,60,1,0.06576188653707504,0.06576188653707504,0.9068627357482909,0.7744361162185669,0.8547717928886414,618.0,2157.0,180.0,105.0,2032,115.91963672637941,12_G_exp8,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,78,0.8126232923833673
3,1,0,0,0,0,60,7,0.0676073282957077,0.0676073208451271,0.9049964547157288,0.8106187582015991,0.7760656476020813,3878.0,15412.0,906.0,1119.0,2026,150.46638059616092,12_G_exp8,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100,0.7929659726169344
4,1,0,0,0,0,30,1,0.06409775465726852,0.06409775465726852,0.9049919247627258,0.7850340008735657,0.8081232309341431,577.0,2233.0,158.0,137.0,2062,41.460256814956665,12_G_exp32,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,28,0.7964113026801038
5,1,0,0,0,0,30,7,0.057360980659723275,0.057360976934432976,0.9188627004623412,0.8095139861106873,0.8256669044494629,3931.0,15944.0,925.0,830.0,2056,150.24208664894104,12_G_exp32,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100,0.8175106630454717
6,1,0,0,0,0,60,1,0.05536118149757385,0.05536118149757385,0.9241830110549928,0.8000000119209291,0.8336026072502136,516.0,2312.0,129.0,103.0,2032,88.07284927368164,12_G_exp32,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,60,0.8164557131719722
7,1,0,0,0,0,60,7,0.05501043051481247,0.05501043796539306,0.9236688017845154,0.8182023763656616,0.8150731325149536,3623.0,16065.0,805.0,822.0,2026,151.5762274265289,12_G_exp32,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100,0.8166347567320141
8,1,0,0,0,0,30,1,0.059710323810577386,0.059710323810577386,0.9091787338256836,0.818543016910553,0.809960663318634,618.0,2205.0,137.0,145.0,2062,52.825047731399536,12_G_exp64,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,36,0.8142292252460884
9,1,0,0,0,0,30,7,0.04717966541647911,0.04717966914176941,0.9364308714866638,0.8454583883285522,0.8626903891563416,4021.0,16234.0,735.0,640.0,2056,149.58358931541443,12_G_exp64,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100,0.8539874695418355
10,1,0,0,0,0,60,1,0.06594859063625336,0.06594859063625336,0.914379060268402,0.8635057210922241,0.7825520634651184,601.0,2197.0,95.0,167.0,2032,38.303296089172356,12_G_exp64,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,26,0.82103822866264
11,1,0,0,0,0,60,7,0.045579113066196435,0.045579113066196435,0.9381186962127686,0.8590878248214722,0.8443354368209839,3786.0,16210.0,621.0,698.0,2026,151.55988001823425,12_G_exp64,12_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100,0.8516477497657624
