,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,f1,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs
0,1,0,0,0,0,30,1,0.012825858779251577,0.012825858779251577,0.15941736742489096,0.07971176505088806,2062,74.47348666191102,16_G_exp8,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,100,,,,,
1,1,0,0,0,0,30,7,0.01729579642415047,0.017295798286795616,0.18868364315795005,0.09434615075588226,2056,77.35338401794435,16_G_exp8,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100,,,,,
2,1,0,0,0,0,60,1,0.012455957010388373,0.012455957010388373,0.1574377072200107,0.07872190326452255,2032,73.98192620277405,16_G_exp8,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,100,,,,,
3,1,0,0,0,0,60,7,0.016716551035642624,0.016716552898287773,0.18770503169578745,0.09385686367750168,2026,76.82589268684387,16_G_exp8,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100,,,,,
4,1,0,0,0,0,30,1,0.012275998480618,0.012275998480618,0.15258513569733909,0.0762953907251358,2062,46.850234270095825,16_G_exp32,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,63,,,,,
5,1,0,0,0,0,30,7,0.016560761258006096,0.016560761258006096,0.18339794944340096,0.09170306473970412,2056,56.540310621261604,16_G_exp32,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,72,,,,,
6,1,0,0,0,0,60,1,0.012018389068543913,0.012018389068543913,0.15153248328910446,0.07576906681060791,2032,56.21855616569519,16_G_exp32,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,76,,,,,
7,1,0,0,0,0,60,7,0.016043217852711678,0.016043215990066532,0.18232280657745656,0.09116550534963608,2026,76.96451377868651,16_G_exp32,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100,,,,,
8,1,0,0,0,0,30,1,0.012099482119083405,0.012099482119083405,0.1523857580042553,0.07619569450616838,2062,51.47338509559631,16_G_exp64,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,69,,,,,
9,1,0,0,0,0,30,7,0.014717497862875463,0.014717497862875463,0.1731874715009376,0.08659738302230835,2056,77.20187139511107,16_G_exp64,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100,,,,,
10,1,0,0,0,0,60,1,0.012049153447151184,0.012049153447151184,0.15207645424129598,0.0760410726070404,2032,37.18998575210571,16_G_exp64,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,50,,,,,
11,1,0,0,0,0,60,7,0.014397487975656988,0.014397489838302137,0.17016249038576015,0.08508481830358505,2026,77.83390116691591,16_G_exp64,16_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100,,,,,
