1,1,1,0,1,30,1,0.12960051000118256,0.12960051000118256,3318,119.20624160766602,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,150
1,1,1,0,1,30,7,0.06292715668678284,0.06292715668678284,3318,115.53044390678406,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,147
1,1,1,0,1,60,1,0.000510173209477216,0.000510173209477216,3318,68.89920687675476,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,87
1,1,1,0,1,60,7,0.06302019953727722,0.06302019953727722,3318,94.55109429359436,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,119
1,1,1,0,2,30,1,0.005383173935115337,0.005383173935115337,3318,9.32375192642212,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,11
1,1,1,0,2,30,7,0.007325132377445698,0.007325132377445698,3318,9.611945629119873,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,11
1,1,1,0,2,60,1,0.0054115233942866325,0.0054115233942866325,3318,9.29840898513794,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,11
1,1,1,0,2,60,7,0.00479768356308341,0.00479768356308341,3318,9.159524917602539,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,11
1,1,1,0,3,30,1,0.04353158921003342,0.04353158921003342,3318,74.66347050666809,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,95
1,1,1,0,3,30,7,0.00034270324977114797,0.00034270324977114797,3318,117.87409520149231,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,150
1,1,1,0,3,60,1,0.01945783756673336,0.01945783942937851,3318,76.24554538726807,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,97
1,1,1,0,3,60,7,0.0003632909501902759,0.0003632909501902759,3318,75.19039607048035,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,96
1,1,1,0,4,30,1,1.6239054900779593e-07,1.6239054900779593e-07,3318,87.9318642616272,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,111
1,1,1,0,4,30,7,0.30712538957595825,0.30712538957595825,3318,9.186477899551392,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,11
1,1,1,0,4,60,1,0.32464051246643066,0.32464051246643066,3318,9.280986070632935,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,11
1,1,1,0,4,60,7,0.014108446426689625,0.014108446426689625,3318,80.48172736167908,16_H_exp0.7,16_H.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,102
1,1,1,1,1,30,1,0.055667001754045486,0.055667001754045486,3368,119.45833134651184,16_H_exp0.7,16_H.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,150
1,1,1,1,1,30,7,0.00014814271708019078,0.00014814271708019078,3368,119.63863682746887,16_H_exp0.7,16_H.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,150
1,1,1,1,1,60,1,0.03688840940594673,0.03688840940594673,3368,97.92420291900635,16_H_exp0.7,16_H.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,123
1,1,1,1,1,60,7,0.09724923968315125,0.09724923968315125,3368,98.17267990112305,16_H_exp0.7,16_H.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,124
1,1,1,1,2,30,1,0.0014886024873703718,0.0014886024873703718,3368,9.267455577850342,16_H_exp0.7,16_H.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,11
1,1,1,1,2,30,7,0.002489167731255293,0.002489167731255293,3368,9.274726390838623,16_H_exp0.7,16_H.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,11
