letter,input_days,output_days,experiment_name,weighted_metric
AB,30,1,13_AB_exp8,0.9297906756401062
AB,30,1,13_AB_exp32,0.9101449251174928
AB,30,1,13_AB_exp64,0.9201288223266602
AB,30,7,13_AB_exp8,0.9137771725654602
AB,30,7,13_AB_exp32,0.9153028130531312
AB,30,7,13_AB_exp64,0.9089690446853638
AB,60,1,13_AB_exp8,0.905555546283722
AB,60,1,13_AB_exp32,0.9284313917160034
AB,60,1,13_AB_exp64,0.9133986830711364
AB,60,7,13_AB_exp8,0.919680953025818
AB,60,7,13_AB_exp32,0.9242786765098572
AB,60,7,13_AB_exp64,0.9246540069580078
