letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,13_G_exp8,0.910466969013214
G,30,1,13_G_exp32,0.9078904986381532
G,30,1,13_G_exp64,0.9178743958473206
G,30,7,13_G_exp8,0.8936662077903748
G,30,7,13_G_exp32,0.9238557815551758
G,30,7,13_G_exp64,0.933656930923462
G,60,1,13_G_exp8,0.9120914936065674
G,60,1,13_G_exp32,0.9251633882522584
G,60,1,13_G_exp64,0.9251633882522584
G,60,7,13_G_exp8,0.9077175855636596
G,60,7,13_G_exp32,0.9151301980018616
G,60,7,13_G_exp64,0.9350222945213318
