letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,13_AA_exp8,0.8777240912119547
AA,30,1,13_AA_exp32,0.8838432431221008
AA,30,1,13_AA_exp64,0.8821255962053934
AA,30,7,13_AA_exp8,0.8701803088188171
AA,30,7,13_AA_exp32,0.9042071302731832
AA,30,7,13_AA_exp64,0.9057636062304179
AA,60,1,13_AA_exp8,0.8950980504353842
AA,60,1,13_AA_exp32,0.8836601376533508
AA,60,1,13_AA_exp64,0.8952069679896036
AA,60,7,13_AA_exp8,0.8842286467552185
AA,60,7,13_AA_exp32,0.8937680721282959
AA,60,7,13_AA_exp64,0.9039017756779989
