letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,13_AD_exp8,0.9359098076820374
AD,30,1,13_AD_exp32,0.9249597191810608
AD,30,1,13_AD_exp64,0.9223832488059998
AD,30,7,13_AD_exp8,0.893203854560852
AD,30,7,13_AD_exp32,0.9203420877456664
AD,30,7,13_AD_exp64,0.9324549436569214
AD,60,1,13_AD_exp8,0.9228758215904236
AD,60,1,13_AD_exp32,0.9078431129455566
AD,60,1,13_AD_exp64,0.8996732234954834
AD,60,7,13_AD_exp8,0.9011963605880736
AD,60,7,13_AD_exp32,0.9156462550163268
AD,60,7,13_AD_exp64,0.9053717851638794
