letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,13_J_exp8,0.8902096629142762
J,30,1,13_J_exp32,0.8937638600667318
J,30,1,13_J_exp64,0.9049892465273539
J,30,7,13_J_exp8,0.8681842486063639
J,30,7,13_J_exp32,0.8804129481315612
J,30,7,13_J_exp64,0.8960767904917399
J,60,1,13_J_exp8,0.8843339959780375
J,60,1,13_J_exp32,0.8852062106132508
J,60,1,13_J_exp64,0.8914753476778666
J,60,7,13_J_exp8,0.8741509556770325
J,60,7,13_J_exp32,0.8929827729860942
J,60,7,13_J_exp64,0.8999519586563111
