letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,9_J_exp8,0.013341648740310704
J,30,1,9_J_exp32,0.012615994211624968
J,30,1,9_J_exp64,0.012916397067170111
J,30,7,9_J_exp8,0.01704805203976386
J,30,7,9_J_exp32,0.016605307107443727
J,30,7,9_J_exp64,0.016125570938133733
J,60,1,9_J_exp8,0.013540983222353687
J,60,1,9_J_exp32,0.012822962943108033
J,60,1,9_J_exp64,0.01317499561957195
J,60,7,9_J_exp8,0.016999458390595523
J,60,7,9_J_exp32,0.016263638667619686
J,60,7,9_J_exp64,0.015547671226080525
