letter,input_days,output_days,experiment_name,weighted_metric
T,30,1,9_T_exp8,0.012552661821246149
T,30,1,9_T_exp32,0.01243729330599308
T,30,1,9_T_exp64,0.011953717097640038
T,30,7,9_T_exp8,0.0160844624042511
T,30,7,9_T_exp32,0.014949933625757694
T,30,7,9_T_exp64,0.014093288220465185
T,60,1,9_T_exp8,0.013629399240016936
T,60,1,9_T_exp32,0.01208634488284588
T,60,1,9_T_exp64,0.011687560006976128
T,60,7,9_T_exp8,0.017683982849121094
T,60,7,9_T_exp32,0.015834346413612366
T,60,7,9_T_exp64,0.015116166323423387
