letter,input_days,output_days,experiment_name,weighted_metric
N,30,1,9_N_exp8,0.0138347540050745
N,30,1,9_N_exp32,0.01184981781989336
N,30,1,9_N_exp64,0.011805369518697262
N,30,7,9_N_exp8,0.0177706740796566
N,30,7,9_N_exp32,0.016369357705116272
N,30,7,9_N_exp64,0.016426920890808102
N,60,1,9_N_exp8,0.013033879920840263
N,60,1,9_N_exp32,0.012396817095577715
N,60,1,9_N_exp64,0.012078259140253069
N,60,7,9_N_exp8,0.017883120104670525
N,60,7,9_N_exp32,0.016028841957449913
N,60,7,9_N_exp64,0.015804747119545937
