letter,input_days,output_days,experiment_name,weighted_metric
F,30,1,9_F_exp8,0.014210136960434359
F,30,1,9_F_exp32,0.012562449749683936
F,30,1,9_F_exp64,0.013759568937425835
F,30,7,9_F_exp8,0.017673260108991104
F,30,7,9_F_exp32,0.016810475866439526
F,30,7,9_F_exp64,0.01502675754931626
F,60,1,9_F_exp8,0.0134483441403002
F,60,1,9_F_exp32,0.014223557361067412
F,60,1,9_F_exp64,0.01231500255300454
F,60,7,9_F_exp8,0.01744979252129722
F,60,7,9_F_exp32,0.015909840437498962
F,60,7,9_F_exp64,0.014160712625002535
