letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,9_AA_exp8,0.012989856480981743
AA,30,1,9_AA_exp32,0.012924706480915895
AA,30,1,9_AA_exp64,0.012447374562051094
AA,30,7,9_AA_exp8,0.01708818677563274
AA,30,7,9_AA_exp32,0.01659408193438105
AA,30,7,9_AA_exp64,0.01519299307882643
AA,60,1,9_AA_exp8,0.013355440647301205
AA,60,1,9_AA_exp32,0.013659287633989273
AA,60,1,9_AA_exp64,0.013065588168140376
AA,60,7,9_AA_exp8,0.017274054310966337
AA,60,7,9_AA_exp32,0.014713443153978965
AA,60,7,9_AA_exp64,0.01555679388495795
