letter,input_days,output_days,experiment_name,weighted_metric
M,30,1,9_M_exp8,0.012740088392797696
M,30,1,9_M_exp32,0.012624663080235845
M,30,1,9_M_exp64,0.012298198285374488
M,30,7,9_M_exp8,0.01703658325677853
M,30,7,9_M_exp32,0.01618027390297235
M,30,7,9_M_exp64,0.015783835073228943
M,60,1,9_M_exp8,0.01298179754176351
M,60,1,9_M_exp32,0.012720656485417097
M,60,1,9_M_exp64,0.012300705517147575
M,60,7,9_M_exp8,0.016959285109557885
M,60,7,9_M_exp32,0.016089180537887163
M,60,7,9_M_exp64,0.015272581718113432
