letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,9_G_exp8,0.01258036494255066
G,30,1,9_G_exp32,0.012808931060135365
G,30,1,9_G_exp64,0.013149556703865528
G,30,7,9_G_exp8,0.016634300351142883
G,30,7,9_G_exp32,0.015349158085882662
G,30,7,9_G_exp64,0.014184463769197462
G,60,1,9_G_exp8,0.01287652924656868
G,60,1,9_G_exp32,0.013193372637033464
G,60,1,9_G_exp64,0.011882158927619456
G,60,7,9_G_exp8,0.016847653314471245
G,60,7,9_G_exp32,0.015913330018520355
G,60,7,9_G_exp64,0.014072737656533718
