letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,9_V_exp8,0.013357241807336157
V,30,1,9_V_exp32,0.012560903027867583
V,30,1,9_V_exp64,0.012916415842900578
V,30,7,9_V_exp8,0.01729726000426061
V,30,7,9_V_exp32,0.01615911316233531
V,30,7,9_V_exp64,0.016019623530538457
V,60,1,9_V_exp8,0.013530899267019838
V,60,1,9_V_exp32,0.012854620480116761
V,60,1,9_V_exp64,0.01280192197322774
V,60,7,9_V_exp8,0.016974388193962964
V,60,7,9_V_exp32,0.016169024096650372
V,60,7,9_V_exp64,0.01550179556832074
