,letter,mean base 8,mean base 32,mean base 64
0,J,0.8837739020586014,0.8909796158472697,0.8962123821179072
1,V,0.8843665530284246,0.8872120410203934,0.8909571210543314
2,G,0.9136684834957123,0.9249383211135864,0.923943892121315
3,T,0.8971151113510132,0.905304029583931,0.931617259979248
4,W,0.9106669276952744,0.9107202887535095,0.9105280339717865
