,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
8,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0674344003200531,0.0674344003200531,0.9008051753044128,0.7879548072814941,0.8187744617462158,628.0,2169.0,169.0,139.0,2062.0,56.51975178718567,14_G_exp64,14_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,38.0,Network 2,G,Min
9,1.0,0.0,0.0,0.0,0.0,30.0,7.0,0.04082294926047325,0.04082294926047325,0.9444752931594848,0.8369987010955809,0.8499737381935121,3235.0,17194.0,630.0,571.0,2056.0,150.12343955039978,14_G_exp64,14_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100.0,Network 2,G,Max
8,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.07819567620754242,0.07819567620754242,0.8837358951568604,0.701046347618103,0.7444444298744202,469.0,2275.0,200.0,161.0,2062.0,44.877063274383545,14_W_exp64,14_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,30.0,Network 3,W,Min
11,1.0,0.0,0.0,0.0,0.0,60.0,7.0,0.04557112604379654,0.04557112604379654,0.937743365764618,0.8387450575828552,0.8659116625785828,3823.0,16165.0,735.0,592.0,2026.0,155.10602903366092,14_T_exp64,14_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100.0,Network 3,T,Max
