,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,24,G,2,4,0.015505794668570159,0.012359514832496643,60,1,64
1,24,J,2,3,0.015865901939049538,0.013366263841042678,30,1,64
2,24,T,3,4,0.015421660849824546,0.012531828135252,30,1,64
3,24,V,3,3,0.01587368144528967,0.013346174950198979,30,1,32
4,24,W,3,4,0.015080819216867287,0.0123703945428133,60,1,64
