,letter,mean base 8,mean base 32,mean base 64
0,J,0.016047110998382172,0.0156263165253525,0.015576681541278958
1,V,0.016072455359001956,0.015592767399114867,0.015610422077588736
2,G,0.015854181721806526,0.015357823809608819,0.01530537847429514
3,T,0.015724755823612213,0.015377848874777555,0.015162377851083875
4,W,0.01539010996930301,0.015009736875072122,0.01484261080622673
