,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
86,1.0,1.0,0.0,6.0,2.0,60.0,1.0,0.0055059134028851995,0.0055059134028851995,794689.875,0.0489109680056572,3362.0,130.25488162040708,6_J_exp32,6_J.v1.l1.ds0.l_combo6.ds_combo2.idays60.odays1,100.0,Network 2,J,Min
41,1.0,1.0,0.0,10.0,2.0,30.0,7.0,0.020905205979943275,0.020905205979943275,285851.28125,0.1038578674197197,2056.0,82.97094988822938,6_J_exp8,6_J.v1.l1.ds0.l_combo10.ds_combo2.idays30.odays7,100.0,Network 2,J,Max
86,1.0,1.0,0.0,6.0,2.0,60.0,1.0,0.006495813373476267,0.006495813373476267,887389.125,0.05356031283736229,3362.0,132.31298494338992,6_V_exp32,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays60.odays1,100.0,Network 3,V,Min
163,1.0,1.0,0.0,10.0,2.0,60.0,7.0,0.02556452341377735,0.02556452341377735,353681.34375,0.1072901114821434,2026.0,34.58137845993042,6_V_exp64,6_V.v1.l1.ds0.l_combo10.ds_combo2.idays60.odays7,41.0,Network 3,V,Max
