,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
6,1.0,0.0,0.0,0.0,2.0,60.0,1.0,0.012502760626375677,0.012502760626375677,212081.078125,0.07699707895517349,2032.0,58.485406398773186,6_G_exp32,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays1,71.0,Network 2,G,Min
3,1.0,0.0,0.0,0.0,2.0,60.0,7.0,0.01812528446316719,0.01812528446316719,566834.6875,0.09633022546768187,2026.0,85.19551944732666,6_G_exp8,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays7,100.0,Network 2,G,Max
10,1.0,0.0,0.0,0.0,2.0,60.0,1.0,0.011907406151294708,0.011907406151294708,108704.421875,0.07592315971851349,2032.0,34.543484687805176,6_T_exp64,6_T.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays1,42.0,Network 3,T,Min
3,1.0,0.0,0.0,0.0,2.0,60.0,7.0,0.01783757098019123,0.01783756911754608,452354.03125,0.09614785015583037,2026.0,83.60570192337036,6_W_exp8,6_W.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays7,95.0,Network 3,W,Max
