,letter,mean base 8,mean base 32,mean base 64
0,J,0.014938826393336057,0.014559584894838433,0.014116862734469274
1,V,0.01486826934075604,0.014353027179216346,0.014207139789747695
2,G,0.014960663625970483,0.013875341741368175,0.013580196537077427
3,T,0.014440625440329313,0.014146671164780855,0.013572535244747996
4,W,0.015411156928166747,0.014061114517971873,0.013908437686040998
