letter,input_days,output_days,experiment_name,weighted_metric
AB,30,1,2_AB_exp8,0.013813215307891369
AB,30,1,2_AB_exp32,0.012917887419462204
AB,30,1,2_AB_exp64,0.012567367404699327
AB,30,7,2_AB_exp8,0.017628980800509453
AB,30,7,2_AB_exp32,0.016019020229578018
AB,30,7,2_AB_exp64,0.01491278875619173
AB,60,1,2_AB_exp8,0.013090419583022594
AB,60,1,2_AB_exp32,0.012563474476337431
AB,60,1,2_AB_exp64,0.012187416665256023
AB,60,7,2_AB_exp8,0.017418548464775085
AB,60,7,2_AB_exp32,0.016694517806172367
AB,60,7,2_AB_exp64,0.014505747705698013
