letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,2_AD_exp8,0.012147631496191023
AD,30,1,2_AD_exp32,0.012409674003720284
AD,30,1,2_AD_exp64,0.0132998488843441
AD,30,7,2_AD_exp8,0.017352130264043808
AD,30,7,2_AD_exp32,0.015249381773173809
AD,30,7,2_AD_exp64,0.013457953929901123
AD,60,1,2_AD_exp8,0.012979506514966488
AD,60,1,2_AD_exp32,0.011553932912647724
AD,60,1,2_AD_exp64,0.012032307684421541
AD,60,7,2_AD_exp8,0.016654375940561298
AD,60,7,2_AD_exp32,0.015769602730870247
AD,60,7,2_AD_exp64,0.014350635930895804
