letter,input_days,output_days,experiment_name,weighted_metric
D,30,1,2_D_exp8,0.012866164780718732
D,30,1,2_D_exp32,0.012654582557099111
D,30,1,2_D_exp64,0.012841003934148712
D,30,7,2_D_exp8,0.016935677340022465
D,30,7,2_D_exp32,0.016493570055638812
D,30,7,2_D_exp64,0.01620422623846591
D,60,1,2_D_exp8,0.013067577989509057
D,60,1,2_D_exp32,0.012825223338193123
D,60,1,2_D_exp64,0.012703584771409508
D,60,7,2_D_exp8,0.016645428765805784
D,60,7,2_D_exp32,0.016293547195315578
D,60,7,2_D_exp64,0.016018000257014334
