letter,input_days,output_days,experiment_name,weighted_metric
C,30,1,2_C_exp8,0.012863320142529798
C,30,1,2_C_exp32,0.012516058707369146
C,30,1,2_C_exp64,0.01361458689758652
C,30,7,2_C_exp8,0.01698385810693414
C,30,7,2_C_exp32,0.015592908754089235
C,30,7,2_C_exp64,0.014522719919975651
C,60,1,2_C_exp8,0.01425684471369574
C,60,1,2_C_exp32,0.01308083049195449
C,60,1,2_C_exp64,0.011936237351550012
C,60,7,2_C_exp8,0.01697949043354777
C,60,7,2_C_exp32,0.015484913479554597
C,60,7,2_C_exp64,0.015083279712437586
